chunkid	passagefails	worderrors	gbindex	error	cleanerror	diverge_from_clean
51932_4	0.02102	0.01398	51932	0.9819004966440423	0.0960837636994834	0.885816732944559
51932_5	0.02609	0.00991	51932	0.2259023535619884	0.0960837636994834	0.129818589862505
51932_6	0.03394	0.01218	51932	0.0005004620363491252	0.0960837636994834	-0.09558330166313428
51932_7	0.02588	0.01153	51932	0.1117958505285771	0.0960837636994834	0.015712086829093697
51932_8	0.01781	0.01008	51932	0.1483747277952745	0.0960837636994834	0.05229096409579109
51932_9	0.01697	0.01536	51932	0.8804550616004531	0.0960837636994834	0.7843712979009696
39130_0	0.09285	0.02675	39130	2.8816441566270612e-08	4.044821266180332e-05	-4.041939622023705e-05
39130_1	0.07121	0.0194	39130	8.616417470308502e-05	4.044821266180332e-05	4.57159620412817e-05
4084_0	0.05897	0.18103	4084	0.00010571186554808598	0.18683383453840505	-0.18672812267285696
4084_1	0.02301	0.181	4084	0.04586177999299745	0.18683383453840505	-0.1409720545454076
4084_10	0.01526	0.16898	4084	0.000472070667381419	0.18683383453840505	-0.18636176387102363
4084_11	0.09138	0.17032	4084	0.0007019710144277047	0.18683383453840505	-0.18613186352397734
4084_12	0.01136	0.0588	4084	0.011988001616443311	0.18683383453840505	-0.17484583292196174
4084_13	0.01726	0.05364	4084	0.9983511547562762	0.18683383453840505	0.8115173202178712
4084_14	0.01101	0.05499	4084	0.9991093185978974	0.18683383453840505	0.8122754840594923
4084_15	0.00926	0.04729	4084	0.9708120474652981	0.18683383453840505	0.7839782129268931
4084_16	0.01077	0.05192	4084	0.6947249437939129	0.18683383453840505	0.5078911092555078
4084_17	0.02806	0.08103	4084	3.4866042064596314e-07	0.18683383453840505	-0.1868334858779844
4084_18	0.01426	0.18173	4084	0.015954835556398428	0.18683383453840505	-0.17087899898200662
4084_19	0.01675	0.18431	4084	0.10910538432053518	0.18683383453840505	-0.07772845021786987
4084_2	0.01852	0.18123	4084	0.002180934308548488	0.18683383453840505	-0.18465290022985656
4084_20	0.02024	0.18662	4084	8.815543689710825e-05	0.18683383453840505	-0.18674567910150794
4084_21	0.01252	0.16715	4084	0.9403839726650945	0.18683383453840505	0.7535501381266895
4084_22	0.01476	0.17237	4084	0.23904939941467263	0.18683383453840505	0.05221556487626758
4084_23	0.02152	0.17765	4084	0.010928127720918557	0.18683383453840505	-0.1759057068174865
4084_3	0.01879	0.18527	4084	0.00012542296960904586	0.18683383453840505	-0.186708411568796
4084_4	0.02025	0.1782	4084	0.10030601632370262	0.18683383453840505	-0.08652781821470243
4084_5	0.04228	0.17959	4084	2.9383547828443213e-05	0.18683383453840505	-0.1868044509905766
4084_6	0.01551	0.17033	4084	0.04014091458826141	0.18683383453840505	-0.14669291995014364
4084_7	0.01726	0.17589	4084	0.002672966868979887	0.18683383453840505	-0.18416086766942516
4084_8	0.01176	0.17674	4084	0.01572494037461336	0.18683383453840505	-0.17110889416379169
4084_9	0.01176	0.18002	4084	0.16703430159557686	0.18683383453840505	-0.019799532942828185
36160_0	0.07222	0.03211	36160	0.0015377266780000065	0.015347590118196974	-0.013809863440196968
36160_1	0.05403	0.03148	36160	0.9674792539874775	0.015347590118196974	0.9521316638692805
36160_2	0.05685	0.02702	36160	0.00010167806139149693	0.015347590118196974	-0.015245912056805477
36160_3	0.32147	0.10962	36160	5.3828402573619094e-05	0.015347590118196974	-0.015293761715623355
31579_0	0.88727	0.06511	31579	4.256636176869222e-07	3.982273503669309e-05	-3.939707141900617e-05
31579_1	0.88308	0.06382	31579	1.4946538113846941e-06	3.982273503669309e-05	-3.83280812253084e-05
31579_2	0.89157	0.06188	31579	9.485739155268291e-07	3.982273503669309e-05	-3.887416112116626e-05
31579_3	0.87766	0.05179	31579	0.00016110127445567723	3.982273503669309e-05	0.00012127853941898414
31579_4	0.88508	0.05428	31579	6.717149441115566e-07	3.982273503669309e-05	-3.9151020092581534e-05
31579_5	0.35408	0.02957	31579	0.0034321946925057745	3.982273503669309e-05	0.0033923719574690814
31579_6	0.3379	0.04184	31579	0.9928703131246408	3.982273503669309e-05	0.9928304903896041
31579_7	0.01558	0.01541	31579	4.323815243667539e-05	3.982273503669309e-05	3.415417399982301e-06
31579_8	0.01065	0.00906	31579	9.469488637670054e-09	3.982273503669309e-05	-3.981326554805542e-05
3891_0	0.48675	0.0497	3891	0.0005194349744745974	0.5357422299653095	-0.5352227949908349
3891_1	0.1885	0.0343	3891	0.0014334932913253606	0.5357422299653095	-0.5343087366739842
3891_10	0.12945	0.02822	3891	0.8132665176459782	0.5357422299653095	0.2775242876806687
3891_11	0.18795	0.03009	3891	0.3340430693139287	0.5357422299653095	-0.20169916065138083
3891_12	0.20859	0.02807	3891	0.9597889316732002	0.5357422299653095	0.4240467017078907
3891_13	0.18268	0.02721	3891	0.9257671118313819	0.5357422299653095	0.3900248818660724
3891_14	0.27047	0.03411	3891	0.0778584133745025	0.5357422299653095	-0.457883816590807
3891_15	0.37307	0.04035	3891	0.8658628869553835	0.5357422299653095	0.330120656990074
3891_16	0.55749	0.04552	3891	0.9998795296733713	0.5357422299653095	0.46413729970806183
3891_17	0.47856	0.04503	3891	0.8039709809762227	0.5357422299653095	0.26822875101091315
3891_2	0.19911	0.03203	3891	0.1806517315601558	0.5357422299653095	-0.3550904984051537
3891_3	0.25951	0.03426	3891	0.09418000015090855	0.5357422299653095	-0.44156222981440096
3891_4	0.27357	0.03435	3891	0.023893716067859505	0.5357422299653095	-0.51184851389745
3891_5	0.23145	0.03562	3891	0.5593710718128814	0.5357422299653095	0.023628841847571858
3891_6	0.51307	0.04812	3891	0.040701052269763616	0.5357422299653095	-0.4950411776955459
3891_7	0.43123	0.04597	3891	0.4777020607261834	0.5357422299653095	-0.05804016923912614
3891_8	0.39867	0.04272	3891	0.04375447557390855	0.5357422299653095	-0.49198775439140097
3891_9	0.33574	0.03893	3891	0.04658741135086131	0.5357422299653095	-0.4891548186144482
42756_0	0.05998	0.02055	42756	0.672378459419334	0.2367837351107025	0.43559472430863155
42756_1	0.03844	0.01393	42756	0.008978440822052125	0.2367837351107025	-0.22780529428865037
42756_2	0.05129	0.02085	42756	0.003776561469280293	0.2367837351107025	-0.2330071736414222
32084_0	0.05045	0.01496				
32084_1	0.02634	0.01243				
32084_2	0.02546	0.01537				
39927_0	0.09829	0.03769	39927	2.7667993183211337e-06	4.2071576763502705e-06	-1.4403583580291368e-06
39927_1	0.02812	0.03524	39927	2.0976216178691942e-05	4.2071576763502705e-06	1.676905850234167e-05
39927_2	0.032	0.0373	39927	0.00685150610324281	4.2071576763502705e-06	0.00684729894556646
39927_3	0.78395	0.19921	39927	6.613133692057183e-05	4.2071576763502705e-06	6.192417924422156e-05
DefoDLSfic_0	0.02297	0.02978	DefoDLSfic	0.030835676135105294	0.12836024582653188	-0.09752456969142659
DefoDLSfic_1	0.01752	0.03187	DefoDLSfic	0.9796060596077787	0.12836024582653188	0.8512458137812469
DefoDLSfic_2	0.01894	0.02851	DefoDLSfic	0.03201281986881199	0.12836024582653188	-0.09634742595771989
DefoDLSfic_3	0.01943	0.03294	DefoDLSfic	0.004465404783847826	0.12836024582653188	-0.12389484104268406
DefoDLSfic_4	0.01349	0.03082	DefoDLSfic	0.011425159175489474	0.12836024582653188	-0.11693508665104241
DefoDLSfic_5	0.02531	0.03602	DefoDLSfic	0.9438461764367408	0.12836024582653188	0.8154859306102089
DefoDLSfic_6	0.0972	0.04999	DefoDLSfic	0.12314462914529911	0.12836024582653188	-0.005215616681232771
36433_0	0.04051	0.00773	36433	0.00025483893571154326	0.05336944761618407	-0.053114608680472526
36433_1	0.00458	0.0075	36433	0.0008591498855244906	0.05336944761618407	-0.05251029773065958
36433_10	0.01173	0.00774	36433	3.972541707475408e-06	0.05336944761618407	-0.053365475074476594
36433_11	0.01582	0.00775	36433	4.4377850372256944e-07	0.05336944761618407	-0.05336900383768035
36433_2	0.00664	0.00779	36433	0.0006323693086247584	0.05336944761618407	-0.05273707830755931
36433_3	0.00306	0.00682	36433	7.079850319924308e-05	0.05336944761618407	-0.053298649112984826
36433_4	0.00943	0.00792	36433	1.72147589849736e-07	0.05336944761618407	-0.05336927546859422
36433_5	0.01862	0.00881	36433	5.175410766611321e-09	0.05336944761618407	-0.0533694424407733
36433_6	0.00739	0.00763	36433	8.27212807363864e-07	0.05336944761618407	-0.053368620403376706
36433_7	0.01632	0.00996	36433	0.5622151082154384	0.05336944761618407	0.5088456605992543
36433_8	0.00765	0.00821	36433	0.001288877893165119	0.05336944761618407	-0.05208056972301895
36433_9	0.013	0.00742	36433	7.120486891121214e-05	0.05336944761618407	-0.05329824274727286
16913_0	0.04653	0.02315				
16913_1	0.0327	0.02413				
16913_2	0.03926	0.02417				
16913_3	0.04485	0.02367				
16913_4	0.02597	0.02819				
16913_5	0.05136	0.02244				
16913_6	0.03272	0.02223				
16913_7	0.02207	0.02485				
16913_8	0.03225	0.02514				
16245_0	0.15341	0.04271	16245	0.3041084739111489	0.1920018359936902	0.11210663791745873
16245_1	0.02677	0.03656	16245	0.06422931739425397	0.1920018359936902	-0.12777251859943622
16245_2	0.03105	0.0348	16245	0.5685883427558143	0.1920018359936902	0.3765865067621241
16245_3	0.02382	0.04007	16245	0.9361231582871435	0.1920018359936902	0.7441213222934533
16245_4	0.02437	0.03738	16245	0.9918761540493662	0.1920018359936902	0.799874318055676
16245_5	0.01847	0.03904	16245	0.9078697693335829	0.1920018359936902	0.7158679333398927
16912_0	0.10864	0.02735				
16912_1	0.02815	0.02275				
16912_2	0.02397	0.02191				
16912_3	0.07169	0.02436				
16912_4	0.0465	0.0227				
16912_5	0.07052	0.02383				
16912_6	0.05998	0.02367				
42358_0	0.01129	0.0144	42358	3.1792867244861966e-05	5.603600772285944e-08	3.173683123713911e-05
42358_1	0.00645	0.01231	42358	1.1347118555882219e-07	5.603600772285944e-08	5.743517783596275e-08
42358_2	0.00968	0.01216	42358	9.818286409446486e-07	5.603600772285944e-08	9.257926332217892e-07
42358_3	0.65285	0.04873	42358	0.00040235917505826446	5.603600772285944e-08	0.0004023031390505416
35846_0	0.09341	0.04537				
35846_1	0.02159	0.03699				
35846_2	0.02954	0.03653				
35846_3	0.04598	0.03758				
35846_4	0.03684	0.03554				
52215_0	0.44722	0.27841	52215	8.582513243649004e-05	0.38943797735155866	-0.38935215221912217
52215_1	0.53386	0.30521	52215	8.931351326735282e-06	0.38943797735155866	-0.3894290460002319
52215_2	0.2355	0.21403	52215	0.006478980482499508	0.38943797735155866	-0.38295899686905915
30733_0	0.03215	0.01374	30733	7.360426765856687e-07	0.012342570221381965	-0.01234183417870538
30733_1	0.02616	0.01112	30733	0.019702083016752914	0.012342570221381965	0.007359512795370948
30733_2	0.02424	0.00763	30733	0.01003652244669817	0.012342570221381965	-0.002306047774683795
30733_3	0.01962	0.01132	30733	0.0494110873288105	0.012342570221381965	0.037068517107428534
30733_4	0.01881	0.00998	30733	0.031052620179337853	0.012342570221381965	0.018710049957955888
50993_0	0.03613	0.02009	50993	9.35379251010282e-06	0.00851564863583476	-0.008506294843324658
50993_1	0.00882	0.01263	50993	0.0003129182900709626	0.00851564863583476	-0.008202730345763798
50993_2	0.0124	0.01081	50993	0.4428515308859221	0.00851564863583476	0.43433588225008735
50993_3	0.08407	0.02118	50993	2.1334970957798127e-05	0.00851564863583476	-0.008494313664876962
37908_0	0.04231	0.03854	37908	0.011069496837721626	0.027362368878002682	-0.016292872040281056
37908_1	0.05073	0.04108	37908	1.9659417717199368e-05	0.027362368878002682	-0.027342709460285483
37908_2	0.05214	0.03785	37908	0.08899333532160825	0.027362368878002682	0.061630966443605564
37908_3	0.03227	0.03262	37908	0.0005953749612063186	0.027362368878002682	-0.026766993916796364
37908_4	0.0341	0.03646	37908	6.567558987757849e-07	0.027362368878002682	-0.027361712122103907
37908_5	0.03	0.03663	37908	0.001229252632338751	0.027362368878002682	-0.02613311624566393
37908_6	0.03431	0.03979	37908	5.456933473702019e-05	0.027362368878002682	-0.027307799543265662
37908_7	0.10927	0.04403	37908	0.00020588109841246371	0.027362368878002682	-0.02715648777959022
22345_0	0.12238	0.02667				
22345_1	0.03523	0.017				
22345_2	0.03551	0.02217				
22345_3	0.03753	0.02391				
22345_4	0.03555	0.02622				
22345_5	0.02791	0.02827				
22345_6	0.0491	0.02585				
56605_0	0.03941	0.0413	56605	5.565561810305653e-07	0.00018439306837722547	-0.0001838365121961949
56605_1	0.00514	0.03221	56605	0.0010131750957005359	0.00018439306837722547	0.0008287820273233104
56605_2	0.00903	0.02983	56605	1.336703359111624e-07	0.00018439306837722547	-0.0001842593980413143
56605_3	0.48128	0.12879	56605	0.13069030911491142	0.00018439306837722547	0.1305059160465342
38888_0	0.04212	0.01909	38888	2.0751642626493094e-09	0.052737331352444204	-0.05273732927727994
38888_1	0.02719	0.01351	38888	6.0235918246664966e-06	0.052737331352444204	-0.05273130776061954
38888_2	0.02426	0.01368	38888	3.19917131430536e-06	0.052737331352444204	-0.0527341321811299
38888_3	0.02453	0.01486	38888	0.0003259904547801007	0.052737331352444204	-0.052411340897664103
38888_4	0.02853	0.01373	38888	0.00536183259108125	0.052737331352444204	-0.047375498761362954
38888_5	0.0256	0.01298	38888	0.14911634836781074	0.052737331352444204	0.09637901701536652
38888_6	0.03386	0.01738	38888	2.7364356669501433e-08	0.052737331352444204	-0.052737303988087535
34240_0	0.03311	0.01608	34240	5.952424042554583e-08	0.01198013488612146	-0.011980075361881035
34240_1	0.02147	0.01269	34240	1.4804579839822196e-07	0.01198013488612146	-0.011979986840323063
34240_2	0.02847	0.01461	34240	8.293908071443923e-08	0.01198013488612146	-0.011980051947040746
34240_3	0.01837	0.01243	34240	0.001007504519726643	0.01198013488612146	-0.010972630366394818
34240_4	0.01915	0.01247	34240	5.240914247028883e-07	0.01198013488612146	-0.011979610794696758
34240_5	0.0194	0.01513	34240	1.8636598961840889e-06	0.01198013488612146	-0.011978271226225277
34240_6	0.02536	0.0113	34240	1.4484668813263823e-06	0.01198013488612146	-0.011978686419240134
34240_7	0.02846	0.00997	34240	8.3840683318126e-07	0.01198013488612146	-0.01197929647928828
34240_8	0.02613	0.01433	34240	1.8021950338620307e-05	0.01198013488612146	-0.01196211293578284
34240_9	0.93053	0.33927	34240	1.0393194860291999e-08	0.01198013488612146	-0.0119801244929266
2706_0	0.08874	0.04865				
2706_1	0.05836	0.0438				
2706_2	0.07792	0.04635				
HaylWLMbio_0	0.32484	0.07674				
HaylWLMbio_1	0.04536	0.05773				
HaylWLMbio_2	0.04992	0.06785				
HaylWLMbio_3	0.02852	0.0557				
HaylWLMbio_4	0.04945	0.07795				
HaylWLMbio_5	0.03196	0.06506				
HaylWLMbio_6	0.59689	0.16204				
43169_0	0.05955	0.02504	43169	0.0008517629628288503	0.0009773646481200011	-0.0001256016852911508
43169_1	0.00481	0.01157	43169	1.3417097936230249e-05	0.0009773646481200011	-0.0009639475501837709
43169_2	0.00203	0.012	43169	0.03301777617179669	0.0009773646481200011	0.03204041152367668
43169_3	0.00329	0.01051	43169	0.0024368893607739084	0.0009773646481200011	0.0014595247126539073
43169_4	0.00329	0.01197	43169	0.1620468974482996	0.0009773646481200011	0.16106953280017958
43169_5	0.15523	0.02698	43169	0.9855077010481087	0.0009773646481200011	0.9845303363999887
52702_0	0.02225	0.01947				
52702_1	0.00767	0.01784				
52702_2	0.00957	0.01222				
52702_3	0.00932	0.01143				
52702_4	0.06174	0.01698				
manley.02_0	0.86166	0.17582	manley.02	0.5441898997826577	0.0007621083165726775	0.5434277914660851
manley.02_1	0.82743	0.17803	manley.02	4.32856746224175e-06	0.0007621083165726775	-0.0007577797491104358
manley.02_10	0.84069	0.18203	manley.02	0.0013027646988073016	0.0007621083165726775	0.0005406563822346241
manley.02_2	0.85733	0.17112	manley.02	1.562488507467208e-07	0.0007621083165726775	-0.0007619520677219308
manley.02_3	0.86255	0.1728	manley.02	0.02057327678889065	0.0007621083165726775	0.01981116847231797
manley.02_4	0.83761	0.17286	manley.02	0.015257101409651197	0.0007621083165726775	0.01449499309307852
manley.02_5	0.86267	0.18617	manley.02	0.0008262583958843495	0.0007621083165726775	6.415007931167194e-05
manley.02_6	0.84764	0.17329	manley.02	0.005627785373349736	0.0007621083165726775	0.004865677056777058
manley.02_7	0.847	0.18422	manley.02	0.5728665500777714	0.0007621083165726775	0.5721044417611988
manley.02_8	0.85727	0.18534	manley.02	1.2632979833226976e-05	0.0007621083165726775	-0.0007494753367394505
manley.02_9	0.83866	0.17485	manley.02	0.0007115220487484697	0.0007621083165726775	-5.058626782420783e-05
38294_0	0.04313	0.01108	38294	0.015235626361782328	0.026451913230171986	-0.011216286868389658
38294_1	0.01406	0.0075	38294	1.2049869641539424e-05	0.026451913230171986	-0.026439863360530447
38294_2	0.02352	0.01053	38294	0.03439197786620918	0.026451913230171986	0.007940064636037192
38294_3	0.01965	0.00981	38294	0.004058256612172517	0.026451913230171986	-0.02239365661799947
38294_4	0.02157	0.00873	38294	0.0008496498051704382	0.026451913230171986	-0.025602263425001548
38294_5	0.02373	0.01001	38294	2.0910323632716832e-05	0.026451913230171986	-0.02643100290653927
38294_6	0.01747	0.00889	38294	0.0010412249454955225	0.026451913230171986	-0.025410688284676464
38294_7	0.35823	0.06297	38294	0.002086156609126033	0.026451913230171986	-0.024365756621045953
53637_0	0.02918	0.03471	53637	7.588431905070081e-08	1.342564020512249e-07	-5.83720830005241e-08
53637_1	0.0031	0.02993	53637	1.7521977890844198e-06	1.342564020512249e-07	1.617941387033195e-06
53637_2	0.00207	0.0279	53637	0.011173690102405098	1.342564020512249e-07	0.011173555846003047
53637_3	0.08927	0.03893	53637	2.2350148398686542e-09	1.342564020512249e-07	-1.3202138721135626e-07
58982_0	0.023	0.02161	58982	7.043520475202847e-06	7.936971400853329e-07	6.249823335117514e-06
58982_1	0.00504	0.01905	58982	2.7781202838195185e-07	7.936971400853329e-07	-5.15885111703381e-07
58982_2	0.01073	0.02197	58982	1.0568889684536842e-06	7.936971400853329e-07	2.631918283683513e-07
63337_0	0.04833	0.03849	63337	0.6839422889391632	0.442441378541694	0.24150091039746918
63337_1	0.02491	0.03052	63337	0.8828800194194207	0.442441378541694	0.4404386408777267
63337_2	0.02789	0.03286	63337	0.0012743609146279589	0.442441378541694	-0.44116701762706606
63337_3	0.03299	0.03788	63337	0.8836256160457264	0.442441378541694	0.4411842375040324
30236_0	0.16534	0.03782				
30236_1	0.00396	0.02663				
30236_2	0.01089	0.02636				
30236_3	0.01065	0.02867				
30236_4	0.41739	0.0667				
37820_0	0.00566	0.01532	37820	1.3245380994231226e-06	1.9942331448974393e-06	-6.696950454743167e-07
37820_1	0.00054	0.01108	37820	2.0900386754618694e-08	1.9942331448974393e-06	-1.9733327581428206e-06
37820_2	0.00405	0.01221	37820	1.7649815498010923e-08	1.9942331448974393e-06	-1.9765833293994284e-06
37820_3	0.00242	0.00937	37820	2.730470682887898e-07	1.9942331448974393e-06	-1.7211860766086495e-06
37820_4	0.49394	0.0965	37820	3.6346204097537083e-06	1.9942331448974393e-06	1.640387264856269e-06
35548_0	0.04472	0.0204	35548	0.23936491068786903	0.00011821480452275009	0.23924669588334627
35548_1	0.03622	0.01251	35548	0.02704620462610785	0.00011821480452275009	0.0269279898215851
35548_2	0.04098	0.01334	35548	0.00012744323717150952	0.00011821480452275009	9.22843264875943e-06
35548_3	0.03248	0.01272	35548	5.5753468472530265e-05	0.00011821480452275009	-6.246133605021982e-05
35548_4	0.03823	0.01803	35548	1.3157155453691338e-05	0.00011821480452275009	-0.00010505764906905875
35548_5	0.03823	0.01154	35548	1.22334330221463e-07	0.00011821480452275009	-0.00011809247019252862
35548_6	0.04846	0.01144	35548	0.0002466388792367047	0.00011821480452275009	0.00012842407471395462
35548_7	0.03173	0.01678	35548	1.5930988360612908e-05	0.00011821480452275009	-0.00010228381616213718
35548_8	0.04123	0.01535	35548	7.830132597974604e-06	0.00011821480452275009	-0.00011038467192477548
36928_0	0.1177	0.02029				
36928_1	0.07355	0.01969				
36928_2	0.10142	0.01488				
36928_3	0.07668	0.0152				
36928_4	0.07543	0.01537				
36928_5	0.05348	0.01933				
36928_6	0.06498	0.01987				
36928_7	0.06103	0.01683				
36928_8	0.05865	0.02123				
43437_0	0.11809	0.14935	43437	0.0022926544710667462	0.09153122117617363	-0.08923856670510688
43437_1	0.01156	0.14593	43437	0.0011077444359094413	0.09153122117617363	-0.09042347674026419
43437_10	0.04942	0.1581	43437	0.01827271061606839	0.09153122117617363	-0.07325851056010524
43437_11	0.02057	0.1481	43437	0.012453726936394016	0.09153122117617363	-0.07907749423977961
43437_12	0.01235	0.14767	43437	0.009977765755709966	0.09153122117617363	-0.08155345542046366
43437_13	0.02162	0.14933	43437	0.0005735151128629656	0.09153122117617363	-0.09095770606331066
43437_2	0.02005	0.1462	43437	2.4427242889646372e-05	0.09153122117617363	-0.09150679393328398
43437_3	0.02211	0.15689	43437	0.0003642688658059834	0.09153122117617363	-0.09116695231036764
43437_4	0.01931	0.14925	43437	0.0002959419455444978	0.09153122117617363	-0.09123527923062913
43437_5	0.01031	0.14489	43437	0.15550350654684142	0.09153122117617363	0.06397228537066779
43437_6	0.01867	0.15068	43437	0.005763731290427732	0.09153122117617363	-0.0857674898857459
43437_7	0.02341	0.14779	43437	0.003348684048298023	0.09153122117617363	-0.0881825371278756
43437_8	0.01724	0.1489	43437	3.186422069534345e-06	0.09153122117617363	-0.09152803475410409
43437_9	0.03706	0.16195	43437	1.5029718188896979e-06	0.09153122117617363	-0.09152971820435474
37361_0	0.44564	0.0357				
37361_1	0.41709	0.03399				
37361_10	0.37899	0.03946				
37361_11	0.34984	0.04449				
37361_12	0.35684	0.03376				
37361_13	0.36059	0.03626				
37361_2	0.46973	0.03197				
37361_3	0.49775	0.0297				
37361_4	0.50139	0.0371				
37361_5	0.47792	0.03322				
37361_6	0.47741	0.03483				
37361_7	0.48907	0.04067				
37361_8	0.42893	0.039				
37361_9	0.42391	0.03484				
56562_0	0.11479	0.02172				
56562_1	0.06318	0.01832				
56562_2	0.04609	0.01745				
56562_3	0.05244	0.01542				
56562_4	0.06342	0.01676				
56562_5	0.39954	0.06118				
29598_0	0.01179	0.01486	29598	0.9997584328701312	0.9998750411961272	-0.000116608325996026
29598_1	0.00333	0.01316	29598	0.9849870419447417	0.9998750411961272	-0.014887999251385509
18591_0	0.35789	0.04025				
18591_1	0.21361	0.03628				
18591_2	0.19886	0.03993				
18591_3	0.20149	0.03145				
18591_4	0.23705	0.03692				
18591_5	0.26299	0.03802				
18591_6	0.28303	0.03324				
18591_7	0.25781	0.03478				
18591_8	0.38102	0.03644				
18591_9	0.67733	0.04054				
43595_0	0.03702	0.01413	43595	0.9999297087098504	0.6675393847854241	0.33239032392442636
43595_1	0.02409	0.01127	43595	0.08249347620000647	0.6675393847854241	-0.5850459085854176
43595_2	0.02638	0.00849	43595	0.9996071160214528	0.6675393847854241	0.33206773123602873
42476_0	0.06204	0.01943	42476	0.954207574007921	0.960387195010976	-0.006179621003055025
42476_1	0.01933	0.01667	42476	0.34987095252753353	0.960387195010976	-0.6105162424834425
42476_2	0.0198	0.01772	42476	0.3377739738918455	0.960387195010976	-0.6226132211191305
42476_3	0.02265	0.01266	42476	0.9589827116263124	0.960387195010976	-0.0014044833846635907
44426_0	0.05714	0.01241				
44426_1	0.00048	0.00213				
44426_2	0.0024	0.00332				
44426_3	0.00072	0.00327				
44426_4	0.00696	0.00587				
44630_0	0.03274	0.01514	44630	0.9970705817750984	0.7212379205013398	0.2758326612737586
44630_1	0.0301	0.01421	44630	0.008049257823168676	0.7212379205013398	-0.7131886626781712
44630_2	0.02793	0.01796	44630	0.9918130981182307	0.7212379205013398	0.27057517761689087
44630_3	0.03178	0.01402	44630	0.824188393358181	0.7212379205013398	0.10295047285684111
44630_4	0.03011	0.01485	44630	0.98818742343098	0.7212379205013398	0.26694950292964015
44630_5	0.02914	0.01406	44630	0.9997592059927924	0.7212379205013398	0.2785212854914526
27779_0	0.06421	0.02648	27779	0.14795468348732865	0.41063452815918317	-0.2626798446718545
27779_1	0.04291	0.02576	27779	0.4453911263507424	0.41063452815918317	0.03475659819155924
27779_2	0.0634	0.03312	27779	0.8469031171235297	0.41063452815918317	0.43626858896434656
30749_0	0.03077	0.0189				
30749_1	0.00517	0.01792				
30749_2	0.00665	0.01945				
30749_3	0.00763	0.01774				
30749_4	0.00764	0.02123				
30749_5	0.0106	0.02253				
30749_6	0.00911	0.01757				
30749_7	0.00911	0.0177				
30749_8	0.00763	0.01628				
30749_9	0.13522	0.03023				
54218_0	0.10636	0.01194	54218	8.952985377286282e-06	0.07142970865384778	-0.07142075566847049
54218_1	0.04947	0.00646	54218	0.9999667810741473	0.07142970865384778	0.9285370724202995
54218_10	0.03486	0.00573	54218	1.578218000730658e-07	0.07142970865384778	-0.0714295508320477
54218_11	0.04357	0.00573	54218	0.0006682489006591963	0.07142970865384778	-0.07076145975318858
54218_12	0.05356	0.00671	54218	6.390844387027528e-08	0.07142970865384778	-0.0714296447454039
54218_13	0.10997	0.01023	54218	2.8439763100074344e-08	0.07142970865384778	-0.07142968021408468
54218_2	0.02588	0.00664	54218	0.0022106120542318974	0.07142970865384778	-0.06921909659961588
54218_3	0.04612	0.00464	54218	2.6538882202942204e-11	0.07142970865384778	-0.0714297086273089
54218_4	0.03179	0.00464	54218	6.617333956049354e-05	0.07142970865384778	-0.07136353531428728
54218_5	0.03895	0.00479	54218	0.0020945556671083665	0.07142970865384778	-0.06933515298673941
54218_6	0.03871	0.00473	54218	1.5679640984034293e-05	0.07142970865384778	-0.07141402901286374
54218_7	0.03767	0.00428	54218	0.0002049095875679141	0.07142970865384778	-0.07122479906627986
54218_8	0.03255	0.00634	54218	0.017254273103120554	0.07142970865384778	-0.05417543555072722
54218_9	0.05127	0.00453	54218	0.00036485249042583767	0.07142970865384778	-0.07106485616342194
53826_0	0.01806	0.01386	53826	0.9999998985273028	0.9999995336258737	3.649014290729724e-07
34883_0	0.89102	0.06028				
34883_1	0.07111	0.02596				
34883_2	0.07202	0.02815				
34883_3	0.08025	0.02692				
34883_4	0.09552	0.03375				
34883_5	0.09077	0.03069				
34883_6	0.07452	0.03511				
38049_0	0.09484	0.01633	38049	4.243576157136886e-09	3.280943322581109e-09	9.626328345557766e-10
38049_1	0.0263	0.01245	38049	3.3144409439245237e-10	3.280943322581109e-09	-2.9494992281886567e-09
38049_2	0.02918	0.01237	38049	3.4292955142234405e-09	3.280943322581109e-09	1.4835219164233138e-10
38049_3	0.03386	0.01166	38049	3.6637359812630166e-15	3.280943322581109e-09	-3.280939658845128e-09
38049_4	0.01953	0.01282	38049	3.8088088960552824e-07	3.280943322581109e-09	3.7759994628294713e-07
38049_5	0.02605	0.01075	38049	1.0238920822303044e-11	3.280943322581109e-09	-3.270704401758806e-09
38049_6	0.02865	0.01102	38049	5.895284260759581e-14	3.280943322581109e-09	-3.2808843697385015e-09
38049_7	0.10813	0.0206	38049	1.7933432516770154e-11	3.280943322581109e-09	-3.263009890064339e-09
45317_0	0.08321	0.02397	45317	0.999999991197858	0.9439246829209353	0.05607530827692264
45317_1	0.02962	0.01628	45317	0.999873606114598	0.9439246829209353	0.055948923193662625
45317_2	0.02691	0.02521	45317	0.9572844242449939	0.9439246829209353	0.013359741324058594
34263_0	0.04507	0.01114	34263	0.33969281437666454	0.25451910956878654	0.085173704807878
34263_1	0.03116	0.00936	34263	7.892934882824942e-05	0.25451910956878654	-0.2544401802199583
34263_2	0.02888	0.00859	34263	0.0877482448251079	0.25451910956878654	-0.16677086474367864
34263_3	0.14952	0.01556	34263	0.09477379797849494	0.25451910956878654	-0.1597453115902916
44949_0	0.06882	0.01523	44949	0.9994145014684878	0.6631956419150362	0.33621885955345154
